clogid,clstid,cprelogid,crelatedlogid,cobjectid,cobjectline,calarmcode,calarminfohash,cneid,cnetype,cobjectidtype,calarmcatalog,calarmkindcalarmlevel,Unnamed: 13, cconfirmtype,ccleartype, coccurutctime,crecvoccurutctime,cclearutctime,crecvclearutctime,cconfirmutctime,clocationinfo,clineport,corialarmcode, cboardtype,cdevicetype,               cmtstatus,cportkeyid,cbussinessname,coccurutctimems,crecvoccurutctimems,cclearutctimems, crecvclearutctimems,cconfirmutctimems
168737645,11699074,166280642,-1,19726966,1,60085,0,13172765,63,5,0,3,1,0,3,2022-03-23 19:43:14,2022-03-23 19:43:21,2022-04-07 09:18:17,2022-04-07 09:18:16,\N,1002-9-宜春355局-OTM2-萍乡方向:1TN4[03]:背板口-L_PORT1/OCH-1/ODU4-1,背板口-L_PORT1/OCH-1/ODU4-1,99,1270,58721303,0,PTP-PO=1/OCH=1/ODU4=1,,435.0,435.0,186.0,566.0,0.0
168723577,11849266,168132119,-1,19738853,2,1562,0,13173260,76,5,0,2,2,0,0,2022-03-22 07:24:51,2022-03-22 07:25:56,\N,\N,\N,1046-10-抚州南城株良-OADM1:OTU2S_南城方向27波[04]:OCH-1/OCH-1/ODU2-1,OCH-1/OCH-1/ODU2-1,81,776,10486533,1,PTP-PO=2/OCH=1/ODU2=1,1046-1-抚州南城-OTM1.S21.Client-1/ODU2-1<-->1046-10-抚州南城株良-OADM1.S04.Client-1/ODU2-1-1534936503\,,,,,
168718592,11949116,0,-1,19731951,2,906,0,13173510,76,5,0,1,2,0,0,2022-03-21 16:41:21,2022-03-21 16:41:27,\N,\N,\N,1072-11-赣州崇义茶摊-OADM2:OTU2S_杰坝方向40波[02]:OCH-1,OCH-1,100,776,10486533,0,PTP-PO=2,1072-11-赣州崇义茶摊-OADM2.S02.OCH-1/OCH-1.CE40(192.100THz-1560.61nm)<-->1072-9-赣州崇义杰坝-OADM2.S03.OCH-1/OCH-1.CE40(192.100THz-1560.61nm)-1534933360\,,,,,
168716137,11947603,0,-1,19734720,1,1743,0,13173594,116,5,0,2,0,0,0,2022-03-21 10:05:39,2022-03-21 10:05:42,\N,\N,\N,1077-10-赣州定南-南环-OTM1:OMSP_安远方向[09]:INOUT/OTS-1/OMS-1,INOUT/OTS-1/OMS-1,4,617,8389138,0,PTP-PO=1/OTS=1/OMS=1,1077-12-赣州安远电信大楼-南环-OTM1.S68.MO/OTS-1/OMS-1<-->1077-10-赣州定南-南环-OTM1.S08.MO/OTS-1/OMS-1-1534925260\,,,,,
168713171,11946001,0,-1,19729750,5,698,0,13173054,76,5,0,1,2,0,0,2022-03-21 01:50:54,2022-03-21 01:51:34,\N,\N,\N,1028-6-上饶余干瑞洪-OADM1:MST2E-λ9-余干方向[04]:Client-5,Client-5,101,1239,10486685,0,PTP-PO=5,关联业务条数：2,884.0,884.0,0.0,0.0,0.0
168712687,11945537,168712540,-1,19734550,1,524,0,13173588,121,5,0,2,1,0,0,2022-03-21 01:15:03,2022-03-21 01:15:44,\N,\N,\N,1077-4-赣州章贡区水南-南环-OTM2:1LN4-λ3-安远方向[43]:L_PORT1/OCH-1,L_PORT1/OCH-1,16,1269,58721302,0,PTP-PO=1/OCH=1,关联业务条数：2,766.0,750.0,0.0,0.0,0.0
168712540,11945537,0,-1,19734550,1,524,0,13173588,121,5,0,2,1,0,3,2022-03-21 01:09:14,2022-03-21 01:09:44,2022-03-21 01:15:44,2022-03-21 01:15:44,\N,1077-4-赣州章贡区水南-南环-OTM2:1LN4-λ3-安远方向[43]:L_PORT1/OCH-1,L_PORT1/OCH-1,16,1269,58721302,0,PTP-PO=1/OCH=1,关联业务条数：2,817.0,801.0,924.0,909.0,0.0
168668917,11935368,0,-1,19731439,1,698,0,13173471,76,5,0,1,2,0,0,2022-03-20 03:31:20,2022-03-20 03:31:53,\N,\N,\N,1066-6-抚州乐安谷岗-OADM1:OTU2S_F1K[02]:Client-1,Client-1,99,776,10486533,0,PTP-PO=1,,420.0,420.0,0.0,0.0,0.0
168636720,11928228,0,-1,19727513,1,524,0,13172790,63,5,0,2,1,0,0,2022-03-19 17:16:59,2022-03-19 17:18:51,\N,\N,\N,1001-19-景德镇珠山-OTM2-乐平局方向:1LN4-λ7-孺子路方向[20]:L_PORT1/OCH-1,L_PORT1/OCH-1,16,1269,58721302,0,PTP-PO=1/OCH=1,关联业务条数：2,710.0,615.0,0.0,0.0,0.0
168636111,11927681,0,-1,19727576,1,1743,0,13172793,116,5,0,2,0,0,0,2022-03-19 17:17:15,2022-03-19 17:17:25,\N,\N,\N,1001-22-九江浔阳-OTM1:OMSP-OTN[2C]:INOUT/OTS-1/OMS-1,INOUT/OTS-1/OMS-1,4,617,8389138,0,PTP-PO=1/OTS=1/OMS=1,1001-22-九江浔阳-OTM1.S27.MO/OTS-1/OMS-1<-->1001-1-南昌孺子路-OTM5-德安方向.S07.MO/OTS-1/OMS-1-1534919232\,,,,,
168635630,11927250,0,-1,19726344,1,1743,0,13172736,116,5,0,2,0,0,0,2022-03-19 17:16:08,2022-03-19 17:16:19,\N,\N,\N,1001-1-南昌孺子路-OTM5-德安方向:OMSP-OTN[0C]:INOUT/OTS-1/OMS-1,INOUT/OTS-1/OMS-1,4,617,8389138,0,PTP-PO=1/OTS=1/OMS=1,1001-22-九江浔阳-OTM1.S27.MO/OTS-1/OMS-1<-->1001-1-南昌孺子路-OTM5-德安方向.S07.MO/OTS-1/OMS-1-1534919232\,,,,,
168634384,11926886,0,-1,19729857,9,1231,0,13173082,76,5,0,2,1,0,0,2022-03-19 16:53:39,2022-03-19 16:54:33,\N,\N,\N,1030-8-上饶余干枫港-OADM1:MST2E-λ14-余干3方[04]:OCH-1/OCH-1/ODU2-1,OCH-1/OCH-1/ODU2-1,79,1239,10486685,0,PTP-PO=9/OCH=1/ODU2=1,1030-1-上饶余干-OTM.S2E.OCH-1/OCH-1/ODU2-1<-->1030-8-上饶余干枫港-OADM1.S04.OCH-1/OCH-1/ODU2-1-1534927795\,,,,,
168601089,11915457,168593797,-1,19727947,1,1805,0,13172800,56,5,0,1,2,0,1,2022-03-18 02:46:31,2022-03-18 02:46:39,2022-04-11 09:04:42,2022-04-11 09:04:44,\N,1005-3-抚州大公路-OTM3-青云方向:LMS2E-OTN[0C]:OCH-1,OCH-1,5,733,10486276,0,PTP-PO=1,关联业务条数：7,873.0,842.0,375.0,459.0,0.0
168598056,11916879,0,-1,19732150,2,1232,0,13173564,76,5,0,2,1,0,0,2022-03-17 17:29:50,2022-03-17 17:29:54,\N,\N,\N,1070-13-赣州兴国高兴-OADM2:OTU2S_λ40-茶园方向[03]:OCH-1/OCH-1,OCH-1/OCH-1,15,776,10486533,0,PTP-PO=2/OCH=1,关联业务条数：2,152.0,152.0,0.0,0.0,0.0
168597283,11916737,0,-1,19732086,2,1743,0,13173451,56,5,0,2,0,0,0,2022-03-17 16:22:34,2022-03-17 16:22:53,\N,\N,\N,1070-1-赣州兴国-OTM3:OCP_OTN[2D]:INOUT-2/OCH-1,INOUT-2/OCH-1,4,609,8389127,0,PTP-PO=2/OCH=1,1070-1-赣州兴国-OTM3.S22.OCH-1/OCH-1.CE37(192.400THz-1558.17nm)<-->1070-12-赣州兴国高兴-OADM1.S02.OCH-1/OCH-1.CE37(192.400THz-1558.17nm)-1534932634\,,,,,
168597278,11916732,0,-1,19732087,2,1743,0,13173451,56,5,0,2,0,0,0,2022-03-17 16:22:34,2022-03-17 16:22:53,\N,\N,\N,1070-1-赣州兴国-OTM3:OCP_OTN[2E]:INOUT-2/OCH-1,INOUT-2/OCH-1,4,609,8389127,0,PTP-PO=2/OCH=1,1070-1-赣州兴国-OTM3.S2B.OCH-1/OCH-1.CE39(192.200THz-1559.79nm)<-->1070-8-赣州兴国均村-OADM1.S02.OCH-1/OCH-1.CE39(192.200THz-1559.79nm)-1534932640\,,,,,
168597277,11916731,0,-1,19732087,1,1743,0,13173451,56,5,0,2,0,0,0,2022-03-17 16:22:34,2022-03-17 16:22:53,\N,\N,\N,1070-1-赣州兴国-OTM3:OCP_OTN[2E]:INOUT-1/OCH-1,INOUT-1/OCH-1,4,609,8389127,0,PTP-PO=1/OCH=1,1070-1-赣州兴国-OTM3.S2A.OCH-1/OCH-1.CE38(192.300THz-1558.98nm)<-->1070-10-赣州兴国茶园-OADM1.S02.OCH-1/OCH-1.CE38(192.300THz-1558.98nm)-1534932637\,,,,,
168597273,11916727,0,-1,19737966,1,1743,0,13173451,56,5,0,2,0,0,0,2022-03-17 16:22:34,2022-03-17 16:22:53,\N,\N,\N,1070-1-赣州兴国-OTM3:OCP_OTN[4E]:INOUT-1/OCH-1,INOUT-1/OCH-1,4,609,8389127,0,PTP-PO=1/OCH=1,1070-1-赣州兴国-OTM3.S41.OCH-1/OCH-1.CE1(196.000THz-1529.55nm)<-->1070-13-赣州兴国高兴-OADM2.S05.OCH-1/OCH-1.CE1(196.000THz-1529.55nm)-1534932625\,,,,,
168597227,11916705,0,-1,19732135,1,1743,0,13173561,76,5,0,2,0,0,0,2022-03-17 16:19:04,2022-03-17 16:19:45,\N,\N,\N,1070-10-赣州兴国茶园-OADM1:OCP_F1K[03]:INOUT-1/OCH-1,INOUT-1/OCH-1,8,702,8389388,0,PTP-PO=1/OCH=1,1070-1-赣州兴国-OTM3.S2A.OCH-1/OCH-1.CE38(192.300THz-1558.98nm)<-->1070-10-赣州兴国茶园-OADM1.S02.OCH-1/OCH-1.CE38(192.300THz-1558.98nm)-1534932637\,,,,,
168597225,11916703,0,-1,19732145,2,1743,0,13173563,76,5,0,2,0,0,0,2022-03-17 16:19:06,2022-03-17 16:19:41,\N,\N,\N,1070-12-赣州兴国高兴-OADM1:OCP_F1K[03]:INOUT-2/OCH-1,INOUT-2/OCH-1,8,702,8389388,0,PTP-PO=2/OCH=1,1070-1-赣州兴国-OTM3.S41.OCH-1/OCH-1.CE1(196.000THz-1529.55nm)<-->1070-13-赣州兴国高兴-OADM2.S05.OCH-1/OCH-1.CE1(196.000THz-1529.55nm)-1534932625\,,,,,
168597224,11916702,0,-1,19732145,1,1743,0,13173563,76,5,0,2,0,0,0,2022-03-17 16:19:06,2022-03-17 16:19:41,\N,\N,\N,1070-12-赣州兴国高兴-OADM1:OCP_F1K[03]:INOUT-1/OCH-1,INOUT-1/OCH-1,8,702,8389388,0,PTP-PO=1/OCH=1,1070-1-赣州兴国-OTM3.S22.OCH-1/OCH-1.CE37(192.400THz-1558.17nm)<-->1070-12-赣州兴国高兴-OADM1.S02.OCH-1/OCH-1.CE37(192.400THz-1558.17nm)-1534932634\,,,,,
168595855,11916462,0,-1,19739525,0,1819,0,13172814,56,3,0,3,3,0,0,2022-03-17 09:35:32,2022-03-17 09:35:36,\N,\N,\N,1006-3-抚州大公路-OTM1-青云方向:OPM8_OTN[2A],,224,621,8389143,0,,,701.0,684.0,0.0,0.0,0.0
168593797,11915457,0,-1,19727947,1,1805,0,13172800,56,5,0,1,2,0,1,2022-03-17 03:24:15,2022-03-17 03:24:17,2022-03-18 02:46:28,2022-03-18 02:46:36,\N,1005-3-抚州大公路-OTM3-青云方向:LMS2E-OTN[0C]:OCH-1,OCH-1,5,733,10486276,0,PTP-PO=1,关联业务条数：7,357.0,357.0,830.0,207.0,0.0
168592438,11914610,0,-1,19731759,1,1032,0,13173516,76,5,0,2,3,0,0,2022-03-17 00:02:44,2022-03-17 00:02:56,\N,\N,\N,1073-7-赣州崇义阳岭山庄-OADM2:OTU2S_崇义方向40波[02]:Client-1,Client-1,93,776,10486533,0,PTP-PO=1,关联业务条数：2,306.0,274.0,0.0,0.0,0.0
168592437,11914609,0,-1,19731759,1,698,0,13173516,76,5,0,1,2,0,0,2022-03-17 00:02:44,2022-03-17 00:02:56,\N,\N,\N,1073-7-赣州崇义阳岭山庄-OADM2:OTU2S_崇义方向40波[02]:Client-1,Client-1,99,776,10486533,0,PTP-PO=1,关联业务条数：2,274.0,274.0,0.0,0.0,0.0
168573675,11903879,0,-1,19735915,1,1743,0,13173629,116,5,0,2,0,1,0,2022-03-15 17:42:43,2022-03-15 17:42:47,\N,\N,2022-03-15 18:02:48,1080-5-宜春万载-南环-OTM1:OMSP_355局[09]:INOUT/OTS-1/OMS-1,INOUT/OTS-1/OMS-1,4,617,8389138,0,PTP-PO=1/OTS=1/OMS=1,1080-1-宜春355局-南环-OTM1.S27.MO/OTS-1/OMS-1<-->1080-5-宜春万载-南环-OTM1.S08.MO/OTS-1/OMS-1-1534924485\,,,,,
168573550,11903762,0,-1,19735841,1,1743,0,13173625,116,5,0,2,0,1,0,2022-03-15 17:42:41,2022-03-15 17:42:43,\N,\N,2022-03-15 18:02:48,1080-1-宜春355局-南环-OTM1:OMSP_万载[42]:INOUT/OTS-1/OMS-1,INOUT/OTS-1/OMS-1,4,617,8389138,0,PTP-PO=1/OTS=1/OMS=1,1080-1-宜春355局-南环-OTM1.S27.MO/OTS-1/OMS-1<-->1080-5-宜春万载-南环-OTM1.S08.MO/OTS-1/OMS-1-1534924485\,,,,,
168561303,11899979,168551552,-1,19739306,2,2079,0,13172781,116,5,0,2,1,0,0,2021-09-10 07:41:47,2022-03-15 01:38:31,\N,\N,\N,1002-26-吉安电信大楼-吉安A-OTM4:1TL4-λ18-孺子路方向[61]:OCH-1/OCH-1/ODU4-1,OCH-1/OCH-1/ODU4-1,29,1407,8389742,0,PTP-PO=2/OCH=1/ODU4=1,1002-26-吉安电信大楼-吉安A-OTM4.S61.Client-1/ODU4-1<-->1002-31-南昌孺子路-OTM3-丰城方向.S43.Client-1/ODU4-1-1534937585\,,,,,
168561302,11899978,168551551,-1,19739306,2,1231,0,13172781,116,5,0,2,1,0,0,2021-08-16 09:34:01,2022-03-15 01:38:31,\N,\N,\N,1002-26-吉安电信大楼-吉安A-OTM4:1TL4-λ18-孺子路方向[61]:OCH-1/OCH-1/ODU4-1,OCH-1/OCH-1/ODU4-1,93,1407,8389742,0,PTP-PO=2/OCH=1/ODU4=1,1002-26-吉安电信大楼-吉安A-OTM4.S61.Client-1/ODU4-1<-->1002-31-南昌孺子路-OTM3-丰城方向.S43.Client-1/ODU4-1-1534937585\,,,,,
168561301,11899977,168551550,-1,19739306,2,524,0,13172781,116,5,0,2,1,0,0,2021-09-28 16:58:34,2022-03-15 01:38:31,\N,\N,\N,1002-26-吉安电信大楼-吉安A-OTM4:1TL4-λ18-孺子路方向[61]:OCH-1/OCH-1,OCH-1/OCH-1,30,1407,8389742,0,PTP-PO=2/OCH=1,关联业务条数：2,570.0,570.0,0.0,0.0,0.0
168561293,11899975,168551548,-1,19727204,2,698,0,13172775,116,5,0,1,2,0,0,2021-12-15 17:05:46,2022-03-15 01:38:25,\N,\N,\N,1002-20-吉安遂川-OA:EOSC-OTN[02]:OSC_E,OSC_E,31,688,8389364,0,PTP-OSC=2,,550.0,550.0,0.0,0.0,0.0
168561278,11899981,168551555,-1,19739302,2,2079,0,13172757,116,5,0,2,1,0,0,2021-09-26 04:10:43,2022-03-15 01:38:39,\N,\N,\N,1002-16-吉安电信大楼-吉安B-OTM1:1TL4-λ18-萍乡方向[61]:OCH-1/OCH-1/ODU4-1,OCH-1/OCH-1/ODU4-1,29,1407,8389742,0,PTP-PO=2/OCH=1/ODU4=1,1002-1-南昌二长楼-OTM3-高安方向.S43.Client-1/ODU4-1<-->1002-16-吉安电信大楼-吉安B-OTM1.S61.Client-1/ODU4-1-1534937552\,,,,,
168561277,11899980,168551554,-1,19739302,2,524,0,13172757,116,5,0,2,1,0,0,2021-09-26 03:56:40,2022-03-15 01:38:39,\N,\N,\N,1002-16-吉安电信大楼-吉安B-OTM1:1TL4-λ18-萍乡方向[61]:OCH-1/OCH-1,OCH-1/OCH-1,30,1407,8389742,0,PTP-PO=2/OCH=1,关联业务条数：2,774.0,774.0,0.0,0.0,0.0
168558697,10515377,168533831,-1,19728331,1,698,0,13172816,56,5,0,1,2,0,3,2022-03-15 07:36:47,2022-03-15 07:38:57,2022-04-07 09:18:17,2022-04-07 09:18:06,\N,1006-5-抚州临川-OTM1-大公路方向:8TDGF-OTN[07]:Client-1,Client-1,5,615,8389135,0,PTP-PO=1,关联业务条数：2,482.0,482.0,157.0,423.0,0.0
168556450,11899688,168546934,-1,19731481,1,698,0,13173218,76,5,0,1,2,0,0,2022-01-19 04:36:50,2022-03-14 16:14:53,\N,\N,\N,1043-8-抚州临川桐源-OADM1:OTU2S_大岗方向40波[02]:Client-1,Client-1,99,776,10486533,0,PTP-PO=1,,158.0,158.0,0.0,0.0,0.0
168551555,11899981,0,-1,19739302,2,2079,0,13172757,116,5,0,2,1,0,3,2021-09-26 04:10:43,2022-03-15 01:38:39,2022-03-15 08:19:44,2022-03-15 01:35:01,\N,1002-16-吉安电信大楼-吉安B-OTM1:1TL4-λ18-萍乡方向[61]:OCH-1/OCH-1/ODU4-1,OCH-1/OCH-1/ODU4-1,29,1407,8389742,0,PTP-PO=2/OCH=1/ODU4=1,1002-1-南昌二长楼-OTM3-高安方向.S43.Client-1/ODU4-1<-->1002-16-吉安电信大楼-吉安B-OTM1.S61.Client-1/ODU4-1-1534937552\,,,,,
168551554,11899980,0,-1,19739302,2,524,0,13172757,116,5,0,2,1,0,3,2021-09-26 03:56:40,2022-03-15 01:38:39,2022-03-15 08:19:44,2022-03-15 01:35:01,\N,1002-16-吉安电信大楼-吉安B-OTM1:1TL4-λ18-萍乡方向[61]:OCH-1/OCH-1,OCH-1/OCH-1,30,1407,8389742,0,PTP-PO=2/OCH=1,关联业务条数：2,774.0,774.0,152.0,641.0,0.0
168551552,11899979,0,-1,19739306,2,2079,0,13172781,116,5,0,2,1,0,3,2021-09-10 07:41:47,2022-03-15 01:38:31,2022-03-15 08:19:44,2022-03-15 01:34:53,\N,1002-26-吉安电信大楼-吉安A-OTM4:1TL4-λ18-孺子路方向[61]:OCH-1/OCH-1/ODU4-1,OCH-1/OCH-1/ODU4-1,29,1407,8389742,0,PTP-PO=2/OCH=1/ODU4=1,1002-26-吉安电信大楼-吉安A-OTM4.S61.Client-1/ODU4-1<-->1002-31-南昌孺子路-OTM3-丰城方向.S43.Client-1/ODU4-1-1534937585\,,,,,
168551551,11899978,0,-1,19739306,2,1231,0,13172781,116,5,0,2,1,0,3,2021-08-16 09:34:01,2022-03-15 01:38:31,2022-03-15 08:19:44,2022-03-15 01:34:53,\N,1002-26-吉安电信大楼-吉安A-OTM4:1TL4-λ18-孺子路方向[61]:OCH-1/OCH-1/ODU4-1,OCH-1/OCH-1/ODU4-1,93,1407,8389742,0,PTP-PO=2/OCH=1/ODU4=1,1002-26-吉安电信大楼-吉安A-OTM4.S61.Client-1/ODU4-1<-->1002-31-南昌孺子路-OTM3-丰城方向.S43.Client-1/ODU4-1-1534937585\,,,,,
168551550,11899977,0,-1,19739306,2,524,0,13172781,116,5,0,2,1,0,3,2021-09-28 16:58:34,2022-03-15 01:38:31,2022-03-15 08:19:44,2022-03-15 01:34:53,\N,1002-26-吉安电信大楼-吉安A-OTM4:1TL4-λ18-孺子路方向[61]:OCH-1/OCH-1,OCH-1/OCH-1,30,1407,8389742,0,PTP-PO=2/OCH=1,关联业务条数：2,570.0,570.0,216.0,632.0,0.0
168551548,11899975,0,-1,19727204,2,698,0,13172775,116,5,0,1,2,0,3,2021-12-15 17:05:46,2022-03-15 01:38:25,2022-03-15 08:19:44,2022-03-15 01:34:47,\N,1002-20-吉安遂川-OA:EOSC-OTN[02]:OSC_E,OSC_E,31,688,8389364,0,PTP-OSC=2,,550.0,550.0,199.0,833.0,0.0
168546934,11899688,0,-1,19731481,1,698,0,13173218,76,5,0,1,2,0,3,2022-01-19 04:36:50,2022-03-14 16:14:53,2022-03-15 08:19:23,2022-03-14 15:57:55,\N,1043-8-抚州临川桐源-OADM1:OTU2S_大岗方向40波[02]:Client-1,Client-1,99,776,10486533,0,PTP-PO=1,,158.0,158.0,308.0,249.0,0.0
168541570,11899072,0,-1,19731949,1,906,0,13173510,76,5,0,1,2,0,0,2022-03-14 05:04:23,2022-03-14 05:04:48,\N,\N,\N,1072-11-赣州崇义茶摊-OADM2:OA_发崇义[07]:IN,IN,21,700,8389382,0,PTP-PO=1,关联业务条数：2,238.0,238.0,0.0,0.0,0.0
168533831,10515377,168436002,-1,19728331,1,698,0,13172816,56,5,0,1,2,0,1,2022-03-13 10:30:10,2022-03-13 10:30:22,2022-03-15 07:36:45,2022-03-15 08:19:32,\N,1006-5-抚州临川-OTM1-大公路方向:8TDGF-OTN[07]:Client-1,Client-1,5,615,8389135,0,PTP-PO=1,关联业务条数：2,326.0,326.0,482.0,945.0,0.0
168522542,11721617,166597640,-1,19731376,1,1339,0,13172832,76,5,0,2,1,0,0,2021-07-14 06:58:01,2022-03-12 11:21:54,\N,\N,\N,1007-5-吉安河东天玉-OADM2:OTU2S_λ40-和济春天[05]:Client-1,Client-1,94,776,10486533,0,PTP-PO=1,关联业务条数：2,873.0,873.0,0.0,0.0,0.0
168522541,11721616,166597639,-1,19731376,1,1032,0,13172832,76,5,0,2,3,0,0,2021-07-14 06:58:01,2022-03-12 11:21:54,\N,\N,\N,1007-5-吉安河东天玉-OADM2:OTU2S_λ40-和济春天[05]:Client-1,Client-1,93,776,10486533,0,PTP-PO=1,关联业务条数：2,873.0,873.0,0.0,0.0,0.0
168522539,11721614,166597637,-1,19731376,1,698,0,13172832,76,5,0,1,2,0,0,2021-07-14 06:58:01,2022-03-12 11:21:54,\N,\N,\N,1007-5-吉安河东天玉-OADM2:OTU2S_λ40-和济春天[05]:Client-1,Client-1,99,776,10486533,0,PTP-PO=1,关联业务条数：2,873.0,873.0,0.0,0.0,0.0
168522538,11721620,166597650,-1,19731372,1,1637,0,13172831,76,5,0,1,3,0,0,2021-06-19 01:36:09,2022-03-12 11:21:53,\N,\N,\N,1007-4-吉安河东天玉-OADM1:OTU2S_λ40-老邮政所[05]:Client-1,Client-1,1,776,10486533,0,PTP-PO=1,关联业务条数：2,872.0,872.0,0.0,0.0,0.0
168522537,11721619,166597649,-1,19731371,1,698,0,13172831,76,5,0,1,2,0,0,2021-06-19 01:37:52,2022-03-12 11:21:53,\N,\N,\N,1007-4-吉安河东天玉-OADM1:OTU2S_λ38-河东方向[04]:Client-1,Client-1,99,776,10486533,0,PTP-PO=1,关联业务条数：2,872.0,872.0,0.0,0.0,0.0
168490073,11887621,0,-1,0,0,60115,-131135142,0,0,1,0,3,0,0,0,2022-03-09 13:49:47,2022-03-09 13:49:47,\N,\N,\N,本机网管,,-858993460,-858993460,-858993460,0,,,55.0,55.0,0.0,0.0,0.0
168449189,11883463,0,-1,19729750,7,698,0,13173054,76,5,0,1,2,0,0,2022-03-06 16:20:27,2022-03-06 16:20:33,\N,\N,\N,1028-6-上饶余干瑞洪-OADM1:MST2E-λ9-余干方向[04]:Client-7,Client-7,101,1239,10486685,0,PTP-PO=7,关联业务条数：2,968.0,968.0,0.0,0.0,0.0
168436002,10515377,168326973,-1,19728331,1,698,0,13172816,56,5,0,1,2,0,1,2022-02-26 19:45:31,2022-03-06 03:52:05,2022-03-13 10:30:08,2022-03-13 10:30:20,\N,1006-5-抚州临川-OTM1-大公路方向:8TDGF-OTN[07]:Client-1,Client-1,5,615,8389135,0,PTP-PO=1,关联业务条数：2,396.0,388.0,321.0,352.0,0.0
168409749,11878353,0,-1,19738016,1,1743,0,13173450,56,5,0,2,0,0,0,2022-03-04 05:58:42,2022-03-04 05:59:50,\N,\N,\N,1069-1-赣州兴国-OTM2:OCP_OTN[4D]:INOUT-1/OCH-1,INOUT-1/OCH-1,4,609,8389127,0,PTP-PO=1/OCH=1,1069-1-赣州兴国-OTM2.S42.OCH-1/OCH-1.CE17(194.400THz-1542.14nm)<-->1069-3-赣州兴国埠头-OADM2.S05.OCH-1/OCH-1.CE17(194.400THz-1542.14nm)-1534933136\,,,,,
168383287,11875747,0,-1,19728293,1,1921,0,13172814,56,5,0,1,3,0,0,2022-03-02 02:41:01,2022-03-02 02:41:40,\N,\N,\N,1006-3-抚州大公路-OTM1-青云方向:OTU2S-λ16[01]:Client-1,Client-1,4,736,10486283,0,PTP-PO=1,关联业务条数：2,39.0,39.0,0.0,0.0,0.0
168372166,11874990,0,-1,19726919,6,89,0,13172763,63,5,0,2,3,0,0,2022-03-01 07:46:36,2022-03-01 07:46:43,\N,\N,\N,1002-7-新余城南-OTM3-宜春方向:12TN2[02]:L_PORT6/ODU2-1,L_PORT6/ODU2-1,1,1273,58721306,0,PTP-PO=6/ODU2=1,关联业务条数：2,461.0,461.0,0.0,0.0,0.0
168369769,11874759,0,-1,19738402,0,1819,0,13173206,76,3,0,3,3,0,0,2022-03-01 03:30:06,2022-03-01 03:30:08,\N,\N,\N,1042-11-抚州临川鹏田-OADM2:MST2E_临川方向27波[05],,224,1239,10486685,1,,,29.0,29.0,0.0,0.0,0.0
168368325,11874673,0,-1,19738402,0,61071,0,13173206,76,3,0,3,0,0,0,2022-03-01 01:10:55,2022-03-01 01:10:55,\N,\N,\N,1042-11-抚州临川鹏田-OADM2:MST2E_临川方向27波[05],,61072,0,0,1,,,620.0,620.0,0.0,0.0,0.0
168360973,11874221,0,-1,19734319,1,524,0,13173578,121,5,0,2,1,0,0,2022-02-28 09:34:36,2022-02-28 09:37:23,\N,\N,\N,1076-8-赣州宁都-东环-OTM2:1LN4-λ4-水南方向[45]:L_PORT1/OCH-1,L_PORT1/OCH-1,16,1269,58721302,0,PTP-PO=1/OCH=1,关联业务条数：2,9.0,994.0,0.0,0.0,0.0
168353418,11735203,168246550,-1,19734334,1,524,0,13173576,121,5,0,2,1,0,0,2022-02-27 21:49:41,2022-02-27 21:50:42,\N,\N,\N,1076-6-赣州兴国-东环-OTM2:1LN4-λ5-南门方向[44]:L_PORT1/OCH-1,L_PORT1/OCH-1,16,1269,58721302,0,PTP-PO=1/OCH=1,关联业务条数：2,391.0,390.0,0.0,0.0,0.0
168339525,11871956,0,-1,19730691,2,1743,0,13173184,56,5,0,2,0,0,0,2022-02-27 03:01:35,2022-02-27 03:01:36,\N,\N,\N,1041-1-抚州临川-OTM1:OCP_OTN[2D]:INOUT-2/OCH-1,INOUT-2/OCH-1,4,609,8389127,0,PTP-PO=2/OCH=1,1041-1-抚州临川-OTM1.S22.OCH-1/OCH-1.CE37(192.400THz-1558.17nm)<-->1041-3-抚州临川秋溪-OADM2.S03.OCH-1/OCH-1.CE37(192.400THz-1558.17nm)-1534932933\,,,,,
168326973,10515377,168276001,-1,19728331,1,698,0,13172816,56,5,0,1,2,0,3,2022-02-26 04:15:52,2022-02-26 04:16:03,2022-03-06 03:52:07,2022-03-06 03:52:05,\N,1006-5-抚州临川-OTM1-大公路方向:8TDGF-OTN[07]:Client-1,Client-1,5,615,8389135,0,PTP-PO=1,关联业务条数：2,557.0,557.0,325.0,412.0,0.0
168314370,11869181,0,-1,19728597,1,1637,0,13172837,56,5,0,1,3,0,0,2021-07-15 10:11:53,2022-02-25 02:20:06,\N,\N,\N,1008-1-吉安新干-OTM1:OTU2S_λ40-三湖方向[0C]:Client-1,Client-1,1,736,10486283,0,PTP-PO=1,,898.0,898.0,0.0,0.0,0.0
168292289,11866639,168292161,-1,19730848,1,1339,0,13173457,76,5,0,2,1,0,0,2022-02-23 01:37:31,2022-02-23 01:37:37,\N,\N,\N,1069-7-赣州兴国杰村-OADM2:OTU2S_社富方向λ40（维护）[02]:Client-1,Client-1,94,776,10486533,0,PTP-PO=1,关联业务条数：2,566.0,566.0,0.0,0.0,0.0
